neighborhoodCrimeStatisticsID,neighborhood,ucrDescription,number,reportMonth,reportYear
18831,Prospect Park - East River Road,Rape,1,10,2019
18832,Prospect Park - East River Road,Robbery,0,10,2019
18833,Regina,Aggravated Assault,0,10,2019
18834,Regina,Arson,0,10,2019
18835,Regina,Auto Theft,2,10,2019
18836,Regina,Burglary,2,10,2019
18837,Regina,Homicide,0,10,2019
18838,Regina,Larceny,3,10,2019
18839,Regina,Rape,1,10,2019
18840,Regina,Robbery,0,10,2019
18841,Seward,Aggravated Assault,1,10,2019
18842,Seward,Arson,0,10,2019
18843,Seward,Auto Theft,9,10,2019
18844,Seward,Burglary,11,10,2019
18845,Seward,Homicide,1,10,2019
18846,Seward,Larceny,30,10,2019
18847,Seward,Rape,0,10,2019
18848,Seward,Robbery,1,10,2019
18849,Sheridan,Aggravated Assault,0,10,2019
18850,Sheridan,Arson,0,10,2019
18851,Sheridan,Auto Theft,0,10,2019
18852,Sheridan,Burglary,1,10,2019
18853,Sheridan,Homicide,0,10,2019
18854,Sheridan,Larceny,15,10,2019
18855,Sheridan,Rape,0,10,2019
18856,Sheridan,Robbery,0,10,2019
18857,Shingle Creek,Aggravated Assault,1,10,2019
18858,Shingle Creek,Arson,0,10,2019
18859,Shingle Creek,Auto Theft,2,10,2019
18860,Shingle Creek,Burglary,3,10,2019
18861,Shingle Creek,Homicide,0,10,2019
18862,Shingle Creek,Larceny,3,10,2019
18863,Shingle Creek,Rape,0,10,2019
18864,Shingle Creek,Robbery,1,10,2019
18865,St. Anthony East,Aggravated Assault,0,10,2019
18866,St. Anthony East,Arson,0,10,2019
18867,St. Anthony East,Auto Theft,1,10,2019
18868,St. Anthony East,Burglary,0,10,2019
18869,St. Anthony East,Homicide,0,10,2019
18870,St. Anthony East,Larceny,1,10,2019
18871,St. Anthony East,Rape,0,10,2019
18872,St. Anthony East,Robbery,0,10,2019
18873,St. Anthony West,Aggravated Assault,0,10,2019
18874,St. Anthony West,Arson,0,10,2019
18875,St. Anthony West,Auto Theft,0,10,2019
18876,St. Anthony West,Burglary,0,10,2019
18877,St. Anthony West,Homicide,0,10,2019
18878,St. Anthony West,Larceny,6,10,2019
18879,St. Anthony West,Rape,0,10,2019
18880,St. Anthony West,Robbery,0,10,2019
18881,Standish,Aggravated Assault,1,10,2019
18882,Standish,Arson,0,10,2019
18883,Standish,Auto Theft,2,10,2019
18884,Standish,Burglary,8,10,2019
18885,Standish,Homicide,0,10,2019
18886,Standish,Larceny,14,10,2019
18887,Standish,Rape,0,10,2019
18888,Standish,Robbery,1,10,2019
18889,Stevens Square - Loring Heights,Aggravated Assault,5,10,2019
18890,Stevens Square - Loring Heights,Arson,0,10,2019
18891,Stevens Square - Loring Heights,Auto Theft,2,10,2019
18892,Stevens Square - Loring Heights,Burglary,4,10,2019
18893,Stevens Square - Loring Heights,Homicide,0,10,2019
18894,Stevens Square - Loring Heights,Larceny,11,10,2019
18895,Stevens Square - Loring Heights,Rape,1,10,2019
18896,Stevens Square - Loring Heights,Robbery,4,10,2019
18897,Sumner - Glenwood,Aggravated Assault,2,10,2019
18898,Sumner - Glenwood,Arson,1,10,2019
18899,Sumner - Glenwood,Auto Theft,0,10,2019
18900,Sumner - Glenwood,Burglary,0,10,2019
18901,Sumner - Glenwood,Homicide,0,10,2019
18902,Sumner - Glenwood,Larceny,2,10,2019
18903,Sumner - Glenwood,Rape,0,10,2019
18904,Sumner - Glenwood,Robbery,1,10,2019
18905,Tangletown,Aggravated Assault,0,10,2019
18906,Tangletown,Arson,0,10,2019
18907,Tangletown,Auto Theft,2,10,2019
18908,Tangletown,Burglary,2,10,2019
18909,Tangletown,Homicide,0,10,2019
18910,Tangletown,Larceny,7,10,2019
18911,Tangletown,Rape,0,10,2019
18912,Tangletown,Robbery,1,10,2019
18913,University Of Minnesota,Aggravated Assault,0,10,2019
18914,University Of Minnesota,Arson,0,10,2019
18915,University Of Minnesota,Auto Theft,1,10,2019
18916,University Of Minnesota,Burglary,2,10,2019
18917,University Of Minnesota,Homicide,0,10,2019
18918,University Of Minnesota,Larceny,8,10,2019
18919,University Of Minnesota,Rape,1,10,2019
18920,University Of Minnesota,Robbery,0,10,2019
18921,Ventura Village,Aggravated Assault,1,10,2019
18922,Ventura Village,Arson,0,10,2019
18923,Ventura Village,Auto Theft,14,10,2019
18924,Ventura Village,Burglary,14,10,2019
18925,Ventura Village,Homicide,0,10,2019
18926,Ventura Village,Larceny,21,10,2019
18927,Ventura Village,Rape,2,10,2019
18928,Ventura Village,Robbery,6,10,2019
18929,Victory,Aggravated Assault,0,10,2019
18930,Victory,Arson,0,10,2019
18931,Victory,Auto Theft,2,10,2019
18932,Victory,Burglary,8,10,2019
18933,Victory,Homicide,0,10,2019
18934,Victory,Larceny,2,10,2019
18935,Victory,Rape,0,10,2019
18936,Victory,Robbery,0,10,2019
18937,Waite Park,Aggravated Assault,1,10,2019
18938,Waite Park,Arson,0,10,2019
18939,Waite Park,Auto Theft,0,10,2019
18940,Waite Park,Burglary,2,10,2019
18941,Waite Park,Homicide,0,10,2019
18942,Waite Park,Larceny,5,10,2019
18943,Waite Park,Rape,0,10,2019
18944,Waite Park,Robbery,0,10,2019
18945,Webber - Camden,Aggravated Assault,2,10,2019
18946,Webber - Camden,Arson,0,10,2019
18947,Webber - Camden,Auto Theft,2,10,2019
18948,Webber - Camden,Burglary,6,10,2019
18949,Webber - Camden,Homicide,1,10,2019
18950,Webber - Camden,Larceny,6,10,2019
18951,Webber - Camden,Rape,0,10,2019
18952,Webber - Camden,Robbery,4,10,2019
18953,Wenonah,Aggravated Assault,0,10,2019
18954,Wenonah,Arson,0,10,2019
18955,Wenonah,Auto Theft,3,10,2019
18956,Wenonah,Burglary,3,10,2019
18957,Wenonah,Homicide,0,10,2019
18958,Wenonah,Larceny,3,10,2019
18959,Wenonah,Rape,0,10,2019
18960,Wenonah,Robbery,0,10,2019
18961,West Calhoun,Aggravated Assault,0,10,2019
18962,West Calhoun,Arson,0,10,2019
18963,West Calhoun,Auto Theft,0,10,2019
18964,West Calhoun,Burglary,0,10,2019
18965,West Calhoun,Homicide,0,10,2019
18966,West Calhoun,Larceny,6,10,2019
18967,West Calhoun,Rape,1,10,2019
18968,West Calhoun,Robbery,0,10,2019
18969,Whittier,Aggravated Assault,6,10,2019
18970,Whittier,Arson,0,10,2019
18971,Whittier,Auto Theft,7,10,2019
18972,Whittier,Burglary,9,10,2019
18973,Whittier,Homicide,0,10,2019
18974,Whittier,Larceny,60,10,2019
18975,Whittier,Rape,2,10,2019
18976,Whittier,Robbery,7,10,2019
18977,Willard - Hay,Aggravated Assault,5,10,2019
18978,Willard - Hay,Arson,0,10,2019
18979,Willard - Hay,Auto Theft,2,10,2019
18980,Willard - Hay,Burglary,5,10,2019
18981,Willard - Hay,Homicide,0,10,2019
18982,Willard - Hay,Larceny,7,10,2019
18983,Willard - Hay,Rape,1,10,2019
18984,Willard - Hay,Robbery,3,10,2019
18985,Windom,Aggravated Assault,0,10,2019
18986,Windom,Arson,0,10,2019
18987,Windom,Auto Theft,2,10,2019
18988,Windom,Burglary,4,10,2019
18989,Windom,Homicide,0,10,2019
18990,Windom,Larceny,14,10,2019
18991,Windom,Rape,0,10,2019
18992,Windom,Robbery,1,10,2019
18993,Windom Park,Aggravated Assault,1,10,2019
18994,Windom Park,Arson,0,10,2019
18995,Windom Park,Auto Theft,2,10,2019
18996,Windom Park,Burglary,1,10,2019
18997,Windom Park,Homicide,0,10,2019
18998,Windom Park,Larceny,8,10,2019
18999,Windom Park,Rape,0,10,2019
19000,Windom Park,Robbery,1,10,2019
19001,Z_** Not Assigned **,Aggravated Assault,1,10,2019
19002,Z_** Not Assigned **,Arson,0,10,2019
19003,Z_** Not Assigned **,Auto Theft,1,10,2019
19004,Z_** Not Assigned **,Burglary,0,10,2019
19005,Z_** Not Assigned **,Homicide,0,10,2019
19006,Z_** Not Assigned **,Larceny,5,10,2019
19007,Z_** Not Assigned **,Rape,0,10,2019
19008,Z_** Not Assigned **,Robbery,0,10,2019
19009,Armatage,Aggravated Assault,1,11,2019
19010,Armatage,Arson,0,11,2019
19011,Armatage,Auto Theft,0,11,2019
19012,Armatage,Burglary,0,11,2019
19013,Armatage,Homicide,0,11,2019
19014,Armatage,Larceny,3,11,2019
19015,Armatage,Rape,0,11,2019
19016,Armatage,Robbery,0,11,2019
19017,Audubon Park,Aggravated Assault,1,11,2019
19018,Audubon Park,Arson,0,11,2019
19019,Audubon Park,Auto Theft,0,11,2019
19020,Audubon Park,Burglary,4,11,2019
19021,Audubon Park,Homicide,0,11,2019
19022,Audubon Park,Larceny,2,11,2019
19023,Audubon Park,Rape,1,11,2019
19024,Audubon Park,Robbery,1,11,2019
19025,Bancroft,Aggravated Assault,1,11,2019
19026,Bancroft,Arson,0,11,2019
19027,Bancroft,Auto Theft,4,11,2019
19028,Bancroft,Burglary,3,11,2019
19029,Bancroft,Homicide,0,11,2019
19030,Bancroft,Larceny,8,11,2019
19031,Bancroft,Rape,0,11,2019
19032,Bancroft,Robbery,2,11,2019
19033,Beltrami,Aggravated Assault,0,11,2019
19034,Beltrami,Arson,0,11,2019
19035,Beltrami,Auto Theft,0,11,2019
19036,Beltrami,Burglary,1,11,2019
19037,Beltrami,Homicide,0,11,2019
19038,Beltrami,Larceny,4,11,2019
19039,Beltrami,Rape,0,11,2019
19040,Beltrami,Robbery,0,11,2019
19041,Bottineau,Aggravated Assault,0,11,2019
19042,Bottineau,Arson,0,11,2019
19043,Bottineau,Auto Theft,2,11,2019
19044,Bottineau,Burglary,1,11,2019
19045,Bottineau,Homicide,0,11,2019
19046,Bottineau,Larceny,7,11,2019
19047,Bottineau,Rape,0,11,2019
19048,Bottineau,Robbery,1,11,2019
19049,Bryant,Aggravated Assault,0,11,2019
19050,Bryant,Arson,0,11,2019
19051,Bryant,Auto Theft,3,11,2019
19052,Bryant,Burglary,8,11,2019
19053,Bryant,Homicide,0,11,2019
19054,Bryant,Larceny,5,11,2019
19055,Bryant,Rape,0,11,2019
19056,Bryant,Robbery,0,11,2019
19057,Bryn - Mawr,Aggravated Assault,1,11,2019
19058,Bryn - Mawr,Arson,0,11,2019
19059,Bryn - Mawr,Auto Theft,2,11,2019
19060,Bryn - Mawr,Burglary,1,11,2019
19061,Bryn - Mawr,Homicide,0,11,2019
19062,Bryn - Mawr,Larceny,7,11,2019
19063,Bryn - Mawr,Rape,0,11,2019
19064,Bryn - Mawr,Robbery,0,11,2019
19065,Carag,Aggravated Assault,0,11,2019
19066,Carag,Arson,0,11,2019
19067,Carag,Auto Theft,1,11,2019
19068,Carag,Burglary,8,11,2019
19069,Carag,Homicide,0,11,2019
19070,Carag,Larceny,17,11,2019
19071,Carag,Rape,0,11,2019
19072,Carag,Robbery,2,11,2019
19073,Camden Industrial,Aggravated Assault,1,11,2019
19074,Camden Industrial,Arson,0,11,2019
19075,Camden Industrial,Auto Theft,0,11,2019
19076,Camden Industrial,Burglary,0,11,2019
19077,Camden Industrial,Homicide,0,11,2019
19078,Camden Industrial,Larceny,0,11,2019
19079,Camden Industrial,Rape,0,11,2019
19080,Camden Industrial,Robbery,0,11,2019
19081,Cedar - Isles - Dean,Aggravated Assault,1,11,2019
19082,Cedar - Isles - Dean,Arson,0,11,2019
19083,Cedar - Isles - Dean,Auto Theft,0,11,2019
19084,Cedar - Isles - Dean,Burglary,4,11,2019
19085,Cedar - Isles - Dean,Homicide,0,11,2019
19086,Cedar - Isles - Dean,Larceny,6,11,2019
19087,Cedar - Isles - Dean,Rape,0,11,2019
19088,Cedar - Isles - Dean,Robbery,0,11,2019
19089,Cedar Riverside,Aggravated Assault,2,11,2019
19090,Cedar Riverside,Arson,0,11,2019
19091,Cedar Riverside,Auto Theft,1,11,2019
19092,Cedar Riverside,Burglary,2,11,2019
19093,Cedar Riverside,Homicide,0,11,2019
19094,Cedar Riverside,Larceny,22,11,2019
19095,Cedar Riverside,Rape,2,11,2019
19096,Cedar Riverside,Robbery,5,11,2019
19097,Central,Aggravated Assault,5,11,2019
19098,Central,Arson,0,11,2019
19099,Central,Auto Theft,6,11,2019
19100,Central,Burglary,8,11,2019
19101,Central,Homicide,0,11,2019
19102,Central,Larceny,15,11,2019
19103,Central,Rape,2,11,2019
19104,Central,Robbery,0,11,2019
19105,Cleveland,Aggravated Assault,1,11,2019
19106,Cleveland,Arson,0,11,2019
19107,Cleveland,Auto Theft,5,11,2019
19108,Cleveland,Burglary,2,11,2019
19109,Cleveland,Homicide,0,11,2019
19110,Cleveland,Larceny,1,11,2019
19111,Cleveland,Rape,0,11,2019
19112,Cleveland,Robbery,1,11,2019
19113,Columbia Park,Aggravated Assault,0,11,2019
19114,Columbia Park,Arson,0,11,2019
19115,Columbia Park,Auto Theft,0,11,2019
19116,Columbia Park,Burglary,1,11,2019
19117,Columbia Park,Homicide,0,11,2019
19118,Columbia Park,Larceny,2,11,2019
19119,Columbia Park,Rape,0,11,2019
19120,Columbia Park,Robbery,1,11,2019
19121,Como,Aggravated Assault,0,11,2019
19122,Como,Arson,0,11,2019
19123,Como,Auto Theft,8,11,2019
19124,Como,Burglary,6,11,2019
19125,Como,Homicide,0,11,2019
19126,Como,Larceny,10,11,2019
19127,Como,Rape,0,11,2019
19128,Como,Robbery,1,11,2019
19129,Cooper,Aggravated Assault,0,11,2019
19130,Cooper,Arson,0,11,2019
19131,Cooper,Auto Theft,2,11,2019
19132,Cooper,Burglary,3,11,2019
19133,Cooper,Homicide,0,11,2019
19134,Cooper,Larceny,8,11,2019
19135,Cooper,Rape,0,11,2019
19136,Cooper,Robbery,0,11,2019
19137,Corcoran,Aggravated Assault,2,11,2019
19138,Corcoran,Arson,0,11,2019
19139,Corcoran,Auto Theft,4,11,2019
19140,Corcoran,Burglary,6,11,2019
19141,Corcoran,Homicide,0,11,2019
19142,Corcoran,Larceny,11,11,2019
19143,Corcoran,Rape,0,11,2019
19144,Corcoran,Robbery,1,11,2019
19145,Diamond Lake,Aggravated Assault,0,11,2019
19146,Diamond Lake,Arson,0,11,2019
19147,Diamond Lake,Auto Theft,2,11,2019
19148,Diamond Lake,Burglary,1,11,2019
19149,Diamond Lake,Homicide,0,11,2019
19150,Diamond Lake,Larceny,9,11,2019
19151,Diamond Lake,Rape,0,11,2019
19152,Diamond Lake,Robbery,0,11,2019
19153,Downtown East,Aggravated Assault,1,11,2019
19154,Downtown East,Arson,0,11,2019
19155,Downtown East,Auto Theft,0,11,2019
19156,Downtown East,Burglary,0,11,2019
19157,Downtown East,Homicide,0,11,2019
19158,Downtown East,Larceny,26,11,2019
19159,Downtown East,Rape,0,11,2019
19160,Downtown East,Robbery,0,11,2019
19161,Downtown West,Aggravated Assault,8,11,2019
19162,Downtown West,Arson,1,11,2019
19163,Downtown West,Auto Theft,8,11,2019
19164,Downtown West,Burglary,7,11,2019
19165,Downtown West,Homicide,0,11,2019
19166,Downtown West,Larceny,139,11,2019
19167,Downtown West,Rape,3,11,2019
19168,Downtown West,Robbery,7,11,2019
19169,Ecco,Aggravated Assault,0,11,2019
19170,Ecco,Arson,0,11,2019
19171,Ecco,Auto Theft,0,11,2019
19172,Ecco,Burglary,7,11,2019
19173,Ecco,Homicide,0,11,2019
19174,Ecco,Larceny,8,11,2019
19175,Ecco,Rape,0,11,2019
19176,Ecco,Robbery,0,11,2019
19177,East Harriet,Aggravated Assault,1,11,2019
19178,East Harriet,Arson,0,11,2019
19179,East Harriet,Auto Theft,1,11,2019
19180,East Harriet,Burglary,1,11,2019
19181,East Harriet,Homicide,0,11,2019
19182,East Harriet,Larceny,10,11,2019
19183,East Harriet,Rape,0,11,2019
19184,East Harriet,Robbery,0,11,2019
19185,East Isles,Aggravated Assault,0,11,2019
19186,East Isles,Arson,0,11,2019
19187,East Isles,Auto Theft,0,11,2019
19188,East Isles,Burglary,6,11,2019
19189,East Isles,Homicide,0,11,2019
19190,East Isles,Larceny,11,11,2019
19191,East Isles,Rape,0,11,2019
19192,East Isles,Robbery,0,11,2019
19193,East Phillips,Aggravated Assault,4,11,2019
19194,East Phillips,Arson,0,11,2019
19195,East Phillips,Auto Theft,8,11,2019
19196,East Phillips,Burglary,3,11,2019
19197,East Phillips,Homicide,0,11,2019
19198,East Phillips,Larceny,19,11,2019
19199,East Phillips,Rape,1,11,2019
19200,East Phillips,Robbery,5,11,2019
19201,Elliot Park,Aggravated Assault,7,11,2019
19202,Elliot Park,Arson,1,11,2019
19203,Elliot Park,Auto Theft,5,11,2019
19204,Elliot Park,Burglary,2,11,2019
19205,Elliot Park,Homicide,0,11,2019
19206,Elliot Park,Larceny,26,11,2019
19207,Elliot Park,Rape,0,11,2019
19208,Elliot Park,Robbery,1,11,2019
19209,Ericsson,Aggravated Assault,0,11,2019
19210,Ericsson,Arson,0,11,2019
19211,Ericsson,Auto Theft,0,11,2019
19212,Ericsson,Burglary,3,11,2019
19213,Ericsson,Homicide,0,11,2019
19214,Ericsson,Larceny,7,11,2019
19215,Ericsson,Rape,0,11,2019
19216,Ericsson,Robbery,1,11,2019
19217,Field,Aggravated Assault,0,11,2019
19218,Field,Arson,0,11,2019
19219,Field,Auto Theft,0,11,2019
19220,Field,Burglary,4,11,2019
19221,Field,Homicide,0,11,2019
19222,Field,Larceny,3,11,2019
19223,Field,Rape,0,11,2019
19224,Field,Robbery,0,11,2019
19225,Folwell,Aggravated Assault,5,11,2019
19226,Folwell,Arson,0,11,2019
19227,Folwell,Auto Theft,13,11,2019
19228,Folwell,Burglary,1,11,2019
19229,Folwell,Homicide,0,11,2019
19230,Folwell,Larceny,8,11,2019
19231,Folwell,Rape,2,11,2019
19232,Folwell,Robbery,6,11,2019
19233,Fulton,Aggravated Assault,0,11,2019
19234,Fulton,Arson,0,11,2019
19235,Fulton,Auto Theft,0,11,2019
19236,Fulton,Burglary,3,11,2019
19237,Fulton,Homicide,0,11,2019
19238,Fulton,Larceny,6,11,2019
19239,Fulton,Rape,0,11,2019
19240,Fulton,Robbery,1,11,2019
19241,Hale,Aggravated Assault,0,11,2019
19242,Hale,Arson,1,11,2019
19243,Hale,Auto Theft,0,11,2019
19244,Hale,Burglary,1,11,2019
19245,Hale,Homicide,0,11,2019
19246,Hale,Larceny,1,11,2019
19247,Hale,Rape,0,11,2019
19248,Hale,Robbery,0,11,2019
19249,Harrison,Aggravated Assault,2,11,2019
19250,Harrison,Arson,0,11,2019
19251,Harrison,Auto Theft,3,11,2019
19252,Harrison,Burglary,1,11,2019
19253,Harrison,Homicide,0,11,2019
19254,Harrison,Larceny,5,11,2019
19255,Harrison,Rape,1,11,2019
19256,Harrison,Robbery,0,11,2019
19257,Hawthorne,Aggravated Assault,10,11,2019
19258,Hawthorne,Arson,0,11,2019
19259,Hawthorne,Auto Theft,8,11,2019
19260,Hawthorne,Burglary,4,11,2019
19261,Hawthorne,Homicide,0,11,2019
19262,Hawthorne,Larceny,21,11,2019
19263,Hawthorne,Rape,3,11,2019
19264,Hawthorne,Robbery,4,11,2019
19265,Hiawatha,Aggravated Assault,1,11,2019
19266,Hiawatha,Arson,0,11,2019
19267,Hiawatha,Auto Theft,3,11,2019
19268,Hiawatha,Burglary,9,11,2019
19269,Hiawatha,Homicide,0,11,2019
19270,Hiawatha,Larceny,23,11,2019
19271,Hiawatha,Rape,0,11,2019
19272,Hiawatha,Robbery,0,11,2019
19273,Holland,Aggravated Assault,1,11,2019
19274,Holland,Arson,0,11,2019
19275,Holland,Auto Theft,5,11,2019
19276,Holland,Burglary,2,11,2019
19277,Holland,Homicide,0,11,2019
19278,Holland,Larceny,13,11,2019
19279,Holland,Rape,2,11,2019
19280,Holland,Robbery,2,11,2019
19281,Howe,Aggravated Assault,0,11,2019
19282,Howe,Arson,0,11,2019
19283,Howe,Auto Theft,1,11,2019
19284,Howe,Burglary,4,11,2019
19285,Howe,Homicide,0,11,2019
19286,Howe,Larceny,5,11,2019
19287,Howe,Rape,0,11,2019
19288,Howe,Robbery,0,11,2019
19289,Humboldt Industrial Area,Aggravated Assault,0,11,2019
19290,Humboldt Industrial Area,Arson,0,11,2019
19291,Humboldt Industrial Area,Auto Theft,0,11,2019
19292,Humboldt Industrial Area,Burglary,1,11,2019
19293,Humboldt Industrial Area,Homicide,0,11,2019
19294,Humboldt Industrial Area,Larceny,0,11,2019
19295,Humboldt Industrial Area,Rape,0,11,2019
19296,Humboldt Industrial Area,Robbery,0,11,2019
19297,Jordan,Aggravated Assault,10,11,2019
19298,Jordan,Arson,1,11,2019
19299,Jordan,Auto Theft,10,11,2019
19300,Jordan,Burglary,3,11,2019
19301,Jordan,Homicide,1,11,2019
19302,Jordan,Larceny,7,11,2019
19303,Jordan,Rape,2,11,2019
19304,Jordan,Robbery,3,11,2019
19305,Keewaydin,Aggravated Assault,0,11,2019
19306,Keewaydin,Arson,0,11,2019
19307,Keewaydin,Auto Theft,3,11,2019
19308,Keewaydin,Burglary,1,11,2019
19309,Keewaydin,Homicide,0,11,2019
19310,Keewaydin,Larceny,1,11,2019
19311,Keewaydin,Rape,0,11,2019
19312,Keewaydin,Robbery,0,11,2019
19313,Kenny,Aggravated Assault,0,11,2019
19314,Kenny,Arson,0,11,2019
19315,Kenny,Auto Theft,1,11,2019
19316,Kenny,Burglary,6,11,2019
19317,Kenny,Homicide,0,11,2019
19318,Kenny,Larceny,2,11,2019
19319,Kenny,Rape,1,11,2019
19320,Kenny,Robbery,0,11,2019
19321,Kenwood,Aggravated Assault,0,11,2019
19322,Kenwood,Arson,0,11,2019
19323,Kenwood,Auto Theft,0,11,2019
19324,Kenwood,Burglary,0,11,2019
19325,Kenwood,Homicide,0,11,2019
19326,Kenwood,Larceny,5,11,2019
19327,Kenwood,Rape,0,11,2019
19328,Kenwood,Robbery,1,11,2019
19329,King Field,Aggravated Assault,1,11,2019
19330,King Field,Arson,0,11,2019
19331,King Field,Auto Theft,3,11,2019
19332,King Field,Burglary,12,11,2019
19333,King Field,Homicide,0,11,2019
19334,King Field,Larceny,8,11,2019
19335,King Field,Rape,0,11,2019
19336,King Field,Robbery,2,11,2019
19337,Lind - Bohanon,Aggravated Assault,4,11,2019
19338,Lind - Bohanon,Arson,0,11,2019
19339,Lind - Bohanon,Auto Theft,5,11,2019
19340,Lind - Bohanon,Burglary,7,11,2019
19341,Lind - Bohanon,Homicide,1,11,2019
19342,Lind - Bohanon,Larceny,8,11,2019
19343,Lind - Bohanon,Rape,1,11,2019
19344,Lind - Bohanon,Robbery,0,11,2019
19345,Linden Hills,Aggravated Assault,0,11,2019
19346,Linden Hills,Arson,0,11,2019
19347,Linden Hills,Auto Theft,1,11,2019
19348,Linden Hills,Burglary,2,11,2019
19349,Linden Hills,Homicide,0,11,2019
19350,Linden Hills,Larceny,6,11,2019
19351,Linden Hills,Rape,0,11,2019
19352,Linden Hills,Robbery,0,11,2019
19353,Logan Park,Aggravated Assault,0,11,2019
19354,Logan Park,Arson,0,11,2019
19355,Logan Park,Auto Theft,1,11,2019
19356,Logan Park,Burglary,0,11,2019
19357,Logan Park,Homicide,0,11,2019
19358,Logan Park,Larceny,4,11,2019
19359,Logan Park,Rape,0,11,2019
19360,Logan Park,Robbery,0,11,2019
19361,Longfellow,Aggravated Assault,1,11,2019
19362,Longfellow,Arson,0,11,2019
19363,Longfellow,Auto Theft,4,11,2019
19364,Longfellow,Burglary,6,11,2019
19365,Longfellow,Homicide,0,11,2019
19366,Longfellow,Larceny,48,11,2019
19367,Longfellow,Rape,1,11,2019
19368,Longfellow,Robbery,1,11,2019
19369,Loring Park,Aggravated Assault,1,11,2019
19370,Loring Park,Arson,0,11,2019
19371,Loring Park,Auto Theft,5,11,2019
19372,Loring Park,Burglary,3,11,2019
19373,Loring Park,Homicide,0,11,2019
19374,Loring Park,Larceny,26,11,2019
19375,Loring Park,Rape,1,11,2019
19376,Loring Park,Robbery,0,11,2019
19377,Lowry Hill,Aggravated Assault,0,11,2019
19378,Lowry Hill,Arson,0,11,2019
19379,Lowry Hill,Auto Theft,1,11,2019
19380,Lowry Hill,Burglary,1,11,2019
19381,Lowry Hill,Homicide,0,11,2019
19382,Lowry Hill,Larceny,5,11,2019
19383,Lowry Hill,Rape,0,11,2019
19384,Lowry Hill,Robbery,0,11,2019
19385,Lowry Hill East,Aggravated Assault,1,11,2019
19386,Lowry Hill East,Arson,0,11,2019
19387,Lowry Hill East,Auto Theft,5,11,2019
19388,Lowry Hill East,Burglary,11,11,2019
19389,Lowry Hill East,Homicide,0,11,2019
19390,Lowry Hill East,Larceny,62,11,2019
19391,Lowry Hill East,Rape,0,11,2019
19392,Lowry Hill East,Robbery,1,11,2019
19393,Lyndale,Aggravated Assault,2,11,2019
19394,Lyndale,Arson,0,11,2019
19395,Lyndale,Auto Theft,2,11,2019
19396,Lyndale,Burglary,5,11,2019
19397,Lyndale,Homicide,0,11,2019
19398,Lyndale,Larceny,20,11,2019
19399,Lyndale,Rape,0,11,2019
19400,Lyndale,Robbery,0,11,2019
19401,Lynnhurst,Aggravated Assault,0,11,2019
19402,Lynnhurst,Arson,0,11,2019
19403,Lynnhurst,Auto Theft,0,11,2019
19404,Lynnhurst,Burglary,12,11,2019
19405,Lynnhurst,Homicide,0,11,2019
19406,Lynnhurst,Larceny,3,11,2019
19407,Lynnhurst,Rape,0,11,2019
19408,Lynnhurst,Robbery,0,11,2019
19409,Marcy Holmes,Aggravated Assault,4,11,2019
19410,Marcy Holmes,Arson,0,11,2019
19411,Marcy Holmes,Auto Theft,7,11,2019
19412,Marcy Holmes,Burglary,9,11,2019
19413,Marcy Holmes,Homicide,1,11,2019
19414,Marcy Holmes,Larceny,32,11,2019
19415,Marcy Holmes,Rape,0,11,2019
19416,Marcy Holmes,Robbery,6,11,2019
19417,Marshall Terrace,Aggravated Assault,0,11,2019
19418,Marshall Terrace,Arson,0,11,2019
19419,Marshall Terrace,Auto Theft,3,11,2019
19420,Marshall Terrace,Burglary,0,11,2019
19421,Marshall Terrace,Homicide,0,11,2019
19422,Marshall Terrace,Larceny,1,11,2019
19423,Marshall Terrace,Rape,0,11,2019
19424,Marshall Terrace,Robbery,1,11,2019
19425,McKinley,Aggravated Assault,3,11,2019
19426,McKinley,Arson,0,11,2019
19427,McKinley,Auto Theft,2,11,2019
19428,McKinley,Burglary,7,11,2019
19429,McKinley,Homicide,0,11,2019
19430,McKinley,Larceny,7,11,2019
19431,McKinley,Rape,0,11,2019
19432,McKinley,Robbery,0,11,2019
19433,Mid - City Industrial,Aggravated Assault,0,11,2019
19434,Mid - City Industrial,Arson,0,11,2019
19435,Mid - City Industrial,Auto Theft,0,11,2019
19436,Mid - City Industrial,Burglary,0,11,2019
19437,Mid - City Industrial,Homicide,0,11,2019
19438,Mid - City Industrial,Larceny,7,11,2019
19439,Mid - City Industrial,Rape,0,11,2019
19440,Mid - City Industrial,Robbery,0,11,2019
19441,Midtown Phillips,Aggravated Assault,4,11,2019
19442,Midtown Phillips,Arson,0,11,2019
19443,Midtown Phillips,Auto Theft,7,11,2019
19444,Midtown Phillips,Burglary,6,11,2019
19445,Midtown Phillips,Homicide,1,11,2019
19446,Midtown Phillips,Larceny,21,11,2019
19447,Midtown Phillips,Rape,2,11,2019
19448,Midtown Phillips,Robbery,1,11,2019
19449,Minnehaha,Aggravated Assault,1,11,2019
19450,Minnehaha,Arson,0,11,2019
19451,Minnehaha,Auto Theft,2,11,2019
19452,Minnehaha,Burglary,3,11,2019
19453,Minnehaha,Homicide,0,11,2019
19454,Minnehaha,Larceny,9,11,2019
19455,Minnehaha,Rape,0,11,2019
19456,Minnehaha,Robbery,0,11,2019
19457,Morris Park,Aggravated Assault,2,11,2019
19458,Morris Park,Arson,0,11,2019
19459,Morris Park,Auto Theft,2,11,2019
19460,Morris Park,Burglary,2,11,2019
